"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128"
"1" 69.6990291262136 83.6990291262136 19.2718446601942 6.28155339805825 3.48543689320388 2.18446601941748 2.66019417475728 9.31067961165049 88.9805825242718 105.388349514563 19.3883495145631 4.31067961165049 3.36893203883495 4.97087378640777 3.76699029126214 12.0873786407767 41.5631067961165 49.3300970873786 22.2427184466019 12.5728155339806 12.8932038834951 16.495145631068 9.41747572815534 9.75728155339806 13.0582524271845 14.5825242718447 19.2233009708738 15.9805825242718 20.9514563106796 16.0291262135922 12.5242718446602 7.9126213592233 57.7378640776699 79.8252427184466 16.7864077669903 5.96116504854369 9.97087378640777 6.59223300970874 2.31067961165049 6.81553398058252 96.8834951456311 124.543689320388 39.9320388349515 5.83495145631068 2.84466019417476 2.76699029126214 2.38834951456311 10.504854368932 78.1359223300971 97.2330097087379 39.9223300970874 16.3883495145631 10.6116504854369 9.60194174757282 6.67961165048544 14.8446601941748 20.3883495145631 25.2427184466019 26.2233009708738 18.5339805825243 22.3300970873786 15.6796116504854 8.48543689320388 10.4077669902913 42.7378640776699 36.4271844660194 9.94174757281553 6.44660194174757 15.4660194174757 12.0388349514563 7.22330097087379 12.1747572815534 123.52427184466 83.5339805825243 17.621359223301 4.86407766990291 3.24271844660194 3.32038834951456 5.04854368932039 36.2330097087379 106.932038834951 61.4466019417476 18.3980582524272 10.6893203883495 8.46601941747573 8.11650485436893 10.9514563106796 47.6699029126214 30.5728155339806 21.631067961165 15.9708737864078 13.8543689320388 19.1747572815534 13.6019417475728 14.1844660194175 14.8349514563107 28.6601941747573 19.0970873786408 6.16504854368932 5.95145631067961 16.3980582524272 15.0582524271845 9.06796116504854 10.126213592233 106 52.4077669902913 5.66019417475728 2.87378640776699 4.68932038834951 4.8252427184466 5.97087378640777 29.4077669902913 101.834951456311 55.2621359223301 13.6699029126214 6.61165048543689 6.42718446601942 3.55339805825243 4.24271844660194 28.504854368932 26.378640776699 21.0194174757282 15.873786407767 13.8834951456311 15.9126213592233 8.70873786407767 6.9126213592233 10.6796116504854
"2" 13.7063492063492 11.6507936507937 13.0555555555556 9.95238095238095 11.4365079365079 29.0555555555556 64.2777777777778 35.8968253968254 13.9603174603175 10.9047619047619 11.2380952380952 9.53968253968254 12.1111111111111 42.7936507936508 95.0079365079365 45.6111111111111 11.2539682539683 8.61904761904762 11.6428571428571 12.2460317460317 21.2857142857143 53.7619047619048 83.6984126984127 35.1507936507937 10.484126984127 7.70634920634921 16.9920634920635 15.1746031746032 20.1190476190476 36.5079365079365 51.1587301587302 22.2380952380952 23.952380952381 54.2380952380952 69.2222222222222 31.8650793650794 12.1428571428571 13.1666666666667 19.0873015873016 18.2460317460317 42.4523809523809 80.9444444444444 72.7301587301587 29.5079365079365 18.7222222222222 24.9365079365079 36.8888888888889 31.0396825396825 12.1825396825397 22.8730158730159 64.1825396825397 95.2142857142857 59.3809523809524 38.3412698412698 31.8333333333333 15.6587301587302 11.2222222222222 23.6190476190476 61.9047619047619 66.7222222222222 29.2857142857143 17.0555555555556 13.9285714285714 9.65079365079365 10.8888888888889 50.7936507936508 85.1984126984127 41.6904761904762 15.8809523809524 10.031746031746 9.09523809523809 5.3015873015873 21.7380952380952 96.2857142857143 113.293650793651 47.031746031746 12.3730158730159 7.84920634920635 6.07142857142857 6.26984126984127 8.07142857142857 33.2142857142857 108.896825396825 106.81746031746 29.1111111111111 8.38888888888889 5.88888888888889 4.20634920634921 16.9761904761905 32.1904761904762 66.2380952380952 52.5396825396825 13.0238095238095 7.15079365079365 7.61904761904762 8.47619047619048 8.34126984126984 16.7301587301587 26.1904761904762 16.9603174603175 13.8968253968254 17.2857142857143 21.6507936507937 9.73015873015873 11.6269841269841 20.2222222222222 35.515873015873 21.5634920634921 13.1587301587302 19.5079365079365 23.6746031746032 11.8174603174603 11.8095238095238 18.984126984127 33.9444444444444 25.5 13.2857142857143 17.3412698412698 23.968253968254 13.2698412698413 14.7698412698413 16.031746031746 20.4603174603175 14.2460317460317 8.32539682539683 11.531746031746 19.1904761904762 18.1428571428571
"3" 18.3560606060606 64.6136363636364 66.1212121212121 25.8560606060606 8.25 3.68181818181818 3.76515151515152 5.96969696969697 33.7575757575758 80.3484848484848 58.8560606060606 18.8030303030303 6.31818181818182 4.8030303030303 5.47727272727273 9.70454545454546 21.780303030303 36.7575757575758 46.6818181818182 33.9318181818182 16.6666666666667 8.8030303030303 8.86363636363636 10.780303030303 11.030303030303 25.0833333333333 46.5681818181818 40.5075757575758 21.0909090909091 10.4090909090909 7.62878787878788 5.97727272727273 23.5833333333333 72.3484848484848 62.4469696969697 32.2878787878788 19.5681818181818 10.0757575757576 5.56818181818182 6.86363636363636 84.0227272727273 112.378787878788 59.8787878787879 20.3712121212121 6.0530303030303 3.86363636363636 4.93181818181818 18.4848484848485 26.8257575757576 44.2575757575758 93.2045454545455 95.8484848484848 25.6136363636364 6.01515151515152 6.20454545454545 11.5227272727273 11.0757575757576 42.2954545454545 88.719696969697 68.5378787878788 18.1893939393939 5.57575757575758 3.68939393939394 3.49242424242424 21.4772727272727 36.7651515151515 29.3863636363636 28.0681818181818 25.7272727272727 15.8863636363636 15.7878787878788 16.6969696969697 53.7954545454545 93.5151515151515 71.1969696969697 38.6590909090909 13.8030303030303 8.02272727272727 8.93181818181818 17.1666666666667 16.7045454545455 41.9166666666667 99.1212121212121 98.5378787878788 24.3030303030303 8.24242424242424 8.58333333333333 8.6969696969697 29.9166666666667 42.4621212121212 59.8787878787879 38.0833333333333 10.3712121212121 7.81818181818182 10.6515151515152 15.3787878787879 16.0378787878788 15.0606060606061 13.3257575757576 17.5681818181818 16.6818181818182 15.3333333333333 24.2651515151515 18.3257575757576 25.3409090909091 19.5606060606061 20.4242424242424 19.75 18.969696969697 20.9090909090909 27.9318181818182 27.6590909090909 21.25 16.7878787878788 21.9318181818182 21.9090909090909 21.9621212121212 24.5984848484848 33.280303030303 28.0075757575758 24.3560606060606 17.9090909090909 19.2045454545455 17.219696969697 11.9090909090909 13.9924242424242 24.9242424242424 27.8712121212121
"4" 19.2785714285714 18.1357142857143 20.7857142857143 16.8428571428571 15.0642857142857 20.5642857142857 26.3357142857143 19.2142857142857 21.4857142857143 17.7071428571429 28.3571428571429 27.5928571428571 18.95 20.4214285714286 30.8071428571429 30.0571428571429 7.00714285714286 7.8 33.55 57.9428571428571 42.4285714285714 33.0714285714286 24.4214285714286 13.5071428571429 7.42142857142857 11.1214285714286 30.1928571428571 50.6357142857143 40.5142857142857 25.8714285714286 13.5928571428571 5.52857142857143 18.0071428571429 21.4785714285714 25.4571428571429 23.3428571428571 21.7714285714286 30.8285714285714 32.0785714285714 23.0928571428571 12.3285714285714 19.2642857142857 72.0857142857143 89.0071428571429 60.5357142857143 39.8357142857143 18.4642857142857 13.3857142857143 5.38571428571429 20.4 104.285714285714 106.385714285714 37.0571428571429 20.9 7.24285714285714 3.58571428571429 11.5071428571429 22.1285714285714 62.3214285714286 61.8285714285714 26.6428571428571 12.5785714285714 7.71428571428571 7.40714285714286 21.4857142857143 21.6642857142857 19.4785714285714 17.3285714285714 21.3 35.3 28.5071428571429 23.3428571428571 10.9214285714286 8.27857142857143 17.2357142857143 32.6142857142857 82.0642857142857 114.5 36.4642857142857 9.47857142857143 8.28571428571429 14.0428571428571 32.0857142857143 30.0285714285714 67.1571428571429 112.135714285714 38.7142857142857 9.98571428571429 17.2428571428571 20.4785714285714 25.4357142857143 21.15 22.4285714285714 33.6785714285714 23.4214285714286 18.75 19.45 27.0642857142857 23.3785714285714 15.4142857142857 16.5571428571429 14.75 15.6 15.3 15.9571428571429 21.9 22.1928571428571 23.5571428571429 46.4357142857143 54.1785714285714 17.4 10.3071428571429 3.20714285714286 5.2 11.15 23.3 75.25 95.3071428571429 29.2928571428571 8.63571428571429 10.6428571428571 9.4 9.00714285714286 12.6714285714286 34.55 53.1428571428571 31.2857142857143 16.9642857142857
"5" 12.3809523809524 13.9904761904762 15.3238095238095 10.4761904761905 10.6571428571429 9.8952380952381 11.4190476190476 8.92380952380952 12.1047619047619 19.5238095238095 33.2095238095238 17.7333333333333 12.247619047619 9.19047619047619 13.4380952380952 10.447619047619 10.8285714285714 23.447619047619 35.7142857142857 16.5428571428571 12.1238095238095 13.9714285714286 11.5619047619048 8.90476190476191 8.67619047619048 18.952380952381 19.5238095238095 11.1333333333333 12.9619047619048 12.7619047619048 11.6571428571429 8.22857142857143 13.152380952381 14.4952380952381 35.9238095238095 53.9619047619048 17.6190476190476 6.02857142857143 8.76190476190476 10.5428571428571 6.1047619047619 28.5142857142857 107.533333333333 117.152380952381 33.0476190476191 3.58095238095238 4.02857142857143 4.23809523809524 11.6571428571429 106.752380952381 121.657142857143 40.5238095238095 6.75238095238095 4.11428571428571 3.3047619047619 3.08571428571429 11.9809523809524 80.3333333333333 78.2571428571429 19.0095238095238 12.2571428571429 8.77142857142857 7.64761904761905 5.7047619047619 8.59047619047619 12.847619047619 39.4952380952381 94.4 46.8285714285714 6.46666666666667 4.27619047619048 5.55238095238095 6.07619047619048 14.8761904761905 49.552380952381 122.409523809524 82.9428571428571 11.3809523809524 4.62857142857143 5.21904761904762 23.2666666666667 99.0952380952381 94.4952380952381 35.5809523809524 20.3619047619048 9.67619047619048 8.65714285714286 8.87619047619048 29.8095238095238 106.904761904762 87.0190476190476 13.5238095238095 4.67619047619048 4.00952380952381 4.93333333333333 4.74285714285714 6.97142857142857 7.12380952380952 23.3333333333333 57.3142857142857 57.0190476190476 17.3428571428571 6.6 6.91428571428571 10.2095238095238 6.97142857142857 13.6952380952381 49.9142857142857 63.7714285714286 31.7142857142857 13.0095238095238 10.9142857142857 17.8 23.352380952381 24.0571428571429 20.6857142857143 22.447619047619 23.4 19.8952380952381 16.4 38.6571428571429 47.3619047619048 27.7904761904762 9.44761904761905 7.4 8.68571428571429 13.6190476190476 18.9428571428571
"6" 19.9718309859155 20.2112676056338 10.6197183098592 10.8028169014085 21.2535211267606 18.2394366197183 14.3521126760563 12.8591549295775 35.9718309859155 37.9859154929577 11.3380281690141 10.5211267605634 27.3943661971831 37.1408450704225 15.3239436619718 12.112676056338 13.0422535211268 15.3943661971831 4.29577464788732 6.1830985915493 95.4225352112676 106.760563380282 12.5915492957746 3.63380281690141 14.4366197183099 17.112676056338 5 3.88732394366197 80.6619718309859 88.2816901408451 5.88732394366197 3.23943661971831 24.9014084507042 27.0985915492958 14.8732394366197 15.5633802816901 27.2816901408451 25.4084507042254 14.3098591549296 13.1267605633803 40.6619718309859 54.7746478873239 31.2394366197183 17.5492957746479 34.6478873239437 35.7605633802817 17.6901408450704 13.9859154929577 37.5633802816901 53.3380281690141 18.4225352112676 10.4225352112676 78.169014084507 90.8028169014084 14.2816901408451 9.45070422535211 8.91549295774648 8.11267605633803 2.61971830985915 5.70422535211268 115.084507042254 118.549295774648 5.22535211267606 2.77464788732394 24.6056338028169 32.6338028169014 17.7323943661972 16.4225352112676 25.8732394366197 26.0704225352113 13.2112676056338 11.112676056338 37.6338028169014 39.6619718309859 21.8732394366197 19.0704225352113 34.4929577464789 37.7042253521127 22.5070422535211 16.2253521126761 52.7183098591549 57.7183098591549 17.1408450704225 12.3943661971831 52.0422535211268 45.7746478873239 19.7605633802817 16.7042253521127 8.67605633802817 14.7464788732394 6.1830985915493 11.4647887323944 109.704225352113 99.8732394366197 7.25352112676056 2.53521126760563 17.2676056338028 30 18.9295774647887 12.2112676056338 22.3521126760563 17.2957746478873 10.6901408450704 9.36619718309859 27.943661971831 36.2957746478873 17.1971830985915 10.2112676056338 25.4929577464789 22.3380281690141 12.1830985915493 13.3943661971831 35.056338028169 43.887323943662 12.8028169014085 10.0845070422535 31.2112676056338 26.0422535211268 14.2112676056338 11.3098591549296 12.0422535211268 20.056338028169 8.91549295774648 13.5492957746479 78.4929577464789 58.2816901408451 8.1830985915493 3.80281690140845
"7" 5.42574257425743 8.42574257425743 18.9108910891089 16.3366336633663 13.5841584158416 12.9306930693069 26.5346534653465 11.980198019802 8.32673267326733 13.5940594059406 23.8019801980198 16.980198019802 11.2475247524752 12.009900990099 29.7524752475248 15.5049504950495 15.6138613861386 16.0594059405941 21.6732673267327 12.4059405940594 9.62376237623762 12.9108910891089 35.2079207920792 26.1683168316832 16.990099009901 16.4356435643564 17.6633663366337 8.12871287128713 6.92079207920792 11.6534653465347 38.4158415841584 31.1386138613861 5.74257425742574 5.84158415841584 10.3960396039604 8.41584158415842 8.35643564356436 37.7920792079208 91.019801980198 28.2673267326733 11.6039603960396 8.04950495049505 12.5841584158416 11.960396039604 13.3465346534653 51.1485148514851 99.8217821782178 44.1485148514851 28.3564356435644 8.77227722772277 9.61386138613861 7.2970297029703 7.16831683168317 19.6831683168317 96.6336633663366 93.0594059405941 14.7227722772277 6.06930693069307 7.30693069306931 5.6039603960396 7.12871287128713 20.2079207920792 94.2970297029703 73.1782178217822 13.6534653465347 12.3069306930693 16.5841584158416 7.66336633663366 4.58415841584158 29 98.4554455445545 40.9306930693069 7.10891089108911 8.38613861386139 25.0594059405941 11.9207920792079 7.43564356435644 51.3267326732673 117.80198019802 47.8316831683168 11.7623762376238 9.61386138613861 35.990099009901 20.5148514851485 6.8019801980198 14.7623762376238 106.19801980198 93.3960396039604 5.88118811881188 8.25742574257426 41.0990099009901 34.2871287128713 12.6336633663366 13.1782178217822 67.3960396039604 41.3267326732673 9.79207920792079 21.3366336633663 65.6039603960396 24 5.99009900990099 9.87128712871287 23.5247524752475 13.4059405940594 5.68316831683168 22.970297029703 100.415841584158 44.5841584158416 8.89108910891089 9.97029702970297 24.7326732673267 9.25742574257426 5.34653465346535 21.6336633663366 104.247524752475 54.5445544554455 7.13861386138614 5.68316831683168 17.7623762376238 9.46534653465346 6.96039603960396 18.4653465346535 83.1782178217822 47.960396039604 8.72277227722772 4.11881188118812 13.4356435643564 9.08910891089109
"8" 23.8735632183908 49.7126436781609 30.4597701149425 13.264367816092 10.183908045977 12.2528735632184 13.2298850574713 12.4597701149425 48.6896551724138 74.7356321839081 25.6551724137931 8.25287356321839 13.8850574712644 32.6781609195402 27.0919540229885 25.264367816092 16.7701149425287 26.2298850574713 11.0114942528736 14.5977011494253 50.3908045977011 89.448275862069 42.6206896551724 15.0459770114943 12.551724137931 21.8045977011494 12.4942528735632 11.5172413793103 31.551724137931 61.7471264367816 31.9770114942529 10.1379310344828 17.7011494252874 36.816091954023 28.2758620689655 16.8390804597701 15.0114942528736 22.9770114942529 34.0459770114943 14.8850574712644 56.1494252873563 106.034482758621 46.4252873563218 11.5402298850575 8.93103448275862 18.5862068965517 36.5977011494253 25.5862068965517 68.8045977011494 93.7126436781609 27.6436781609195 11.3103448275862 35.0229885057471 61.1609195402299 28.4942528735632 26.632183908046 9.06896551724138 9.16091954022989 10.7816091954023 13.6091954022988 48.3448275862069 87.9885057471264 50.6091954022989 14.4367816091954 10.9080459770115 8.03448275862069 7.32183908045977 5.85057471264368 8.6551724137931 34.5287356321839 92.0689655172414 46.5172413793103 28.816091954023 19.0114942528736 13.0459770114943 7.16091954022988 5.68965517241379 32.6436781609195 106.885057471264 76.1724137931034 60.5402298850575 37.5287356321839 21.6091954022989 11.5172413793103 11.816091954023 22.8505747126437 59.5402298850575 69.4252873563218 10.5747126436782 16.1149425287356 20.8390804597701 14.448275862069 31.6896551724138 54.3793103448276 46.1609195402299 18.1724137931034 11.3793103448276 15.0344827586207 23.0919540229885 13.4597701149425 9.05747126436782 19.2298850574713 40.264367816092 23.9310344827586 15.5977011494253 21.9885057471264 37.0459770114943 21.9540229885057 10.8390804597701 14.3793103448276 38.1379310344828 26.1149425287356 17.9655172413793 23.5287356321839 38.0919540229885 23.7586206896552 10.1149425287356 13.2528735632184 28.4712643678161 20.3448275862069 12.0919540229885 18.632183908046 27.735632183908 18.4827586206897 11.7931034482759 16.2183908045977 27.4942528735632 15.0459770114943
"9" 13.4 35.8235294117647 69.0235294117647 29.7058823529412 8.91764705882353 8 11.2 9.10588235294118 19.1058823529412 59.5058823529412 92.9882352941176 31.4235294117647 7.84705882352941 7.25882352941176 12.1882352941176 8.91764705882353 17.5058823529412 51.8470588235294 96.4470588235294 42.1764705882353 12.8235294117647 6.17647058823529 11.8235294117647 6.65882352941177 13.4117647058824 37.9764705882353 73.8588235294118 28.1176470588235 12.6588235294118 7.72941176470588 9.83529411764706 5.95294117647059 17.4823529411765 18.6 39.7764705882353 33.0352941176471 19.7647058823529 15.7764705882353 23.4705882352941 19.5764705882353 54.9647058823529 28.5411764705882 38.7058823529412 19.3411764705882 12.2117647058824 24.7882352941176 57.2588235294118 75.1882352941176 15.8823529411765 29.9176470588235 50.3764705882353 26.0470588235294 50.8235294117647 78.0823529411765 51.7647058823529 21.7294117647059 31.7294117647059 51.9411764705882 50.6705882352941 13.9058823529412 13.5647058823529 15.2235294117647 13.9411764705882 17.2352941176471 39.5058823529412 14.7176470588235 14.5764705882353 18.8705882352941 24.4705882352941 17.2823529411765 21.6352941176471 30.3647058823529 109.4 31.8 9.76470588235294 11.8235294117647 24 17.7764705882353 26.0352941176471 74.9176470588235 27.6117647058824 11.0705882352941 9.4 31.5294117647059 108.235294117647 83.8588235294118 22.6941176470588 16.7882352941176 39.3294117647059 27.7529411764706 13.3647058823529 10.8705882352941 33.8705882352941 29.0705882352941 17.1411764705882 25.4705882352941 30.5647058823529 14.0352941176471 8.68235294117647 7.50588235294118 21.1764705882353 17.2823529411765 20.0941176470588 26.0117647058824 75.2 35.5529411764706 18.7176470588235 13.5647058823529 20.0117647058824 10.0823529411765 12.6352941176471 31.9411764705882 26.3294117647059 15.0941176470588 15.2 33.0705882352941 77.3411764705882 37.2 11.9882352941176 11.1411764705882 34.2588235294118 12.2352941176471 7.91764705882353 9.24705882352941 31.8117647058824 23.4352941176471 19.6705882352941 23.5294117647059
"10" 8.09493670886076 5.86075949367089 8.46835443037975 10.7721518987342 27.8417721518987 67.7911392405063 55.379746835443 21.4493670886076 4.56329113924051 6.41772151898734 10.3607594936709 14.1962025316456 47.3227848101266 105.556962025316 51.4367088607595 8.29113924050633 9.03164556962025 13.9620253164557 19.4367088607595 18.626582278481 37.7025316455696 60.1012658227848 20.6012658227848 6.5126582278481 11.5696202531646 17.8481012658228 16.379746835443 14.1772151898734 15.5506329113924 16.4746835443038 11.120253164557 7.56962025316456 14.8860759493671 14.6708860759494 26.5126582278481 21.1708860759494 25.2088607594937 43.5 39.0759493670886 20.6708860759494 7.77215189873418 9.09493670886076 30.246835443038 33.8544303797468 66.3670886075949 115 49.7151898734177 12.3670886075949 4.87341772151899 5.68354430379747 11.5 36.5253164556962 98.5443037974684 112.322784810127 25.2848101265823 5.31012658227848 13.5443037974684 14.1329113924051 11.5949367088608 13.5506329113924 25.6772151898734 27.8860759493671 19.9367088607595 15.0696202531646 6.90506329113924 18.1835443037975 78.7341772151899 76.253164556962 25.2594936708861 10.9493670886076 8.44936708860759 7.05696202531646 4.60759493670886 17.246835443038 104.512658227848 114.556962025316 37.3417721518987 15.753164556962 6.99367088607595 3.87974683544304 7.5126582278481 10.9303797468354 61.1392405063291 102.03164556962 75.620253164557 31.1645569620253 10.6772151898734 6.44303797468354 15.8607594936709 16.1772151898734 20.7594936708861 23.2341772151899 25.7278481012658 20.2025316455696 14.9810126582278 12.8607594936709 4.26582278481013 12.2088607594937 52.6835443037975 63.2974683544304 32.8607594936709 12.4177215189873 5.63291139240506 3.87974683544304 6.32911392405063 12.1329113924051 48.7721518987342 71.3670886075949 33.2215189873418 14.5886075949367 8.25316455696202 7.55696202531646 12.8607594936709 15.0759493670886 30.2341772151899 37.4746835443038 20.0316455696203 14.379746835443 12.379746835443 12.4240506329114 14.006329113924 12.8037974683544 15.5949367088608 16.7405063291139 14.9620253164557 11.5759493670886 10.0253164556962 10.5569620253165
